gvkey,iid,datadate,tic,conm,cshoc,prccd
066311,01,05/19/2016,DIA,SPDR DJIA ETF TRUST,66443000.0000,174.6800
066311,01,05/20/2016,DIA,SPDR DJIA ETF TRUST,66293000.0000,174.7600
066311,01,05/23/2016,DIA,SPDR DJIA ETF TRUST,66193000.0000,174.7800
066311,01,05/24/2016,DIA,SPDR DJIA ETF TRUST,66143000.0000,176.8600
066311,01,05/25/2016,DIA,SPDR DJIA ETF TRUST,65793000.0000,178.2800
066311,01,05/26/2016,DIA,SPDR DJIA ETF TRUST,65693000.0000,178.0800
066311,01,05/27/2016,DIA,SPDR DJIA ETF TRUST,65693000.0000,178.5000
066311,01,05/31/2016,DIA,SPDR DJIA ETF TRUST,65693000.0000,177.6500
066311,01,06/01/2016,DIA,SPDR DJIA ETF TRUST,65593000.0000,177.7300
066311,01,06/02/2016,DIA,SPDR DJIA ETF TRUST,65693000.0000,178.2800
066311,01,06/03/2016,DIA,SPDR DJIA ETF TRUST,66093000.0000,178.0600
066311,01,06/06/2016,DIA,SPDR DJIA ETF TRUST,66093000.0000,179.1800
066311,01,06/07/2016,DIA,SPDR DJIA ETF TRUST,65293000.0000,179.3800
066311,01,06/08/2016,DIA,SPDR DJIA ETF TRUST,65293000.0000,180.0600
066311,01,06/09/2016,DIA,SPDR DJIA ETF TRUST,65443000.0000,179.8800
066311,01,06/10/2016,DIA,SPDR DJIA ETF TRUST,65393000.0000,178.7100
066311,01,06/13/2016,DIA,SPDR DJIA ETF TRUST,65443000.0000,177.3600
066311,01,06/14/2016,DIA,SPDR DJIA ETF TRUST,66193000.0000,176.8100
066311,01,06/15/2016,DIA,SPDR DJIA ETF TRUST,66443000.0000,176.5700
066311,01,06/16/2016,DIA,SPDR DJIA ETF TRUST,67043000.0000,177.4600
066311,01,06/17/2016,DIA,SPDR DJIA ETF TRUST,66043000.0000,176.5200
066311,01,06/20/2016,DIA,SPDR DJIA ETF TRUST,66043000.0000,177.8000
066311,01,06/21/2016,DIA,SPDR DJIA ETF TRUST,67593000.0000,178.0600
066311,01,06/22/2016,DIA,SPDR DJIA ETF TRUST,67093000.0000,177.5700
066311,01,06/23/2016,DIA,SPDR DJIA ETF TRUST,67093000.0000,179.8100
066311,01,06/24/2016,DIA,SPDR DJIA ETF TRUST,66993000.0000,173.7600
066311,01,06/27/2016,DIA,SPDR DJIA ETF TRUST,66793000.0000,171.2000
066311,01,06/28/2016,DIA,SPDR DJIA ETF TRUST,66443000.0000,173.8200
066311,01,06/29/2016,DIA,SPDR DJIA ETF TRUST,66793000.0000,176.6400
066311,01,06/30/2016,DIA,SPDR DJIA ETF TRUST,66993000.0000,179.0000
066311,01,07/01/2016,DIA,SPDR DJIA ETF TRUST,67543000.0000,179.3100
066311,01,07/05/2016,DIA,SPDR DJIA ETF TRUST,67443000.0000,178.2100
066311,01,07/06/2016,DIA,SPDR DJIA ETF TRUST,67643000.0000,178.9800
066311,01,07/07/2016,DIA,SPDR DJIA ETF TRUST,67443000.0000,178.7900
066311,01,07/08/2016,DIA,SPDR DJIA ETF TRUST,67643000.0000,181.3000
066311,01,07/11/2016,DIA,SPDR DJIA ETF TRUST,67793000.0000,182.1200
066311,01,07/12/2016,DIA,SPDR DJIA ETF TRUST,67793000.0000,183.3900
066311,01,07/13/2016,DIA,SPDR DJIA ETF TRUST,67343000.0000,183.6000
066311,01,07/14/2016,DIA,SPDR DJIA ETF TRUST,67343000.0000,184.9600
066311,01,07/15/2016,DIA,SPDR DJIA ETF TRUST,66193000.0000,184.8800
066311,01,07/18/2016,DIA,SPDR DJIA ETF TRUST,66443000.0000,185.0800
066311,01,07/19/2016,DIA,SPDR DJIA ETF TRUST,66193000.0000,185.4200
066311,01,07/20/2016,DIA,SPDR DJIA ETF TRUST,66843000.0000,185.7800
066311,01,07/21/2016,DIA,SPDR DJIA ETF TRUST,67193000.0000,184.9800
066311,01,07/22/2016,DIA,SPDR DJIA ETF TRUST,67443000.0000,185.5100
066311,01,07/25/2016,DIA,SPDR DJIA ETF TRUST,67443000.0000,184.8100
066311,01,07/26/2016,DIA,SPDR DJIA ETF TRUST,67793000.0000,184.6000
066311,01,07/27/2016,DIA,SPDR DJIA ETF TRUST,69193000.0000,184.5800
066311,01,07/28/2016,DIA,SPDR DJIA ETF TRUST,69293000.0000,184.3800
066311,01,07/29/2016,DIA,SPDR DJIA ETF TRUST,69343000.0000,184.1300
066311,01,08/01/2016,DIA,SPDR DJIA ETF TRUST,69343000.0000,183.8700
066311,01,08/02/2016,DIA,SPDR DJIA ETF TRUST,66643000.0000,182.9700
066311,01,08/03/2016,DIA,SPDR DJIA ETF TRUST,66743000.0000,183.3600
066311,01,08/04/2016,DIA,SPDR DJIA ETF TRUST,66893000.0000,183.4500
066311,01,08/05/2016,DIA,SPDR DJIA ETF TRUST,67943000.0000,185.2600
066311,01,08/08/2016,DIA,SPDR DJIA ETF TRUST,68093000.0000,185.2800
066311,01,08/09/2016,DIA,SPDR DJIA ETF TRUST,68093000.0000,185.3500
066311,01,08/10/2016,DIA,SPDR DJIA ETF TRUST,68143000.0000,185.1200
066311,01,08/11/2016,DIA,SPDR DJIA ETF TRUST,67793000.0000,186.3000
066311,01,08/12/2016,DIA,SPDR DJIA ETF TRUST,67443000.0000,185.9000
066311,01,08/15/2016,DIA,SPDR DJIA ETF TRUST,67343000.0000,186.5200
066311,01,08/16/2016,DIA,SPDR DJIA ETF TRUST,66843000.0000,185.7600
066311,01,08/17/2016,DIA,SPDR DJIA ETF TRUST,66893000.0000,186.1000
066311,01,08/18/2016,DIA,SPDR DJIA ETF TRUST,66893000.0000,186.3400
066311,01,08/19/2016,DIA,SPDR DJIA ETF TRUST,66493000.0000,185.3200
066311,01,08/22/2016,DIA,SPDR DJIA ETF TRUST,66643000.0000,185.1200
066311,01,08/23/2016,DIA,SPDR DJIA ETF TRUST,65693000.0000,185.3000
066311,01,08/24/2016,DIA,SPDR DJIA ETF TRUST,65743000.0000,184.6600
066311,01,08/25/2016,DIA,SPDR DJIA ETF TRUST,65843000.0000,184.3700
066311,01,08/26/2016,DIA,SPDR DJIA ETF TRUST,65643000.0000,183.8200
066311,01,08/29/2016,DIA,SPDR DJIA ETF TRUST,65493000.0000,184.8300
066311,01,08/30/2016,DIA,SPDR DJIA ETF TRUST,65493000.0000,184.5100
066311,01,08/31/2016,DIA,SPDR DJIA ETF TRUST,65493000.0000,183.9400
066311,01,09/01/2016,DIA,SPDR DJIA ETF TRUST,65543000.0000,184.1000
066311,01,09/02/2016,DIA,SPDR DJIA ETF TRUST,66043000.0000,184.8600
066311,01,09/06/2016,DIA,SPDR DJIA ETF TRUST,65993000.0000,185.3200
066311,01,09/07/2016,DIA,SPDR DJIA ETF TRUST,65993000.0000,185.3200
066311,01,09/08/2016,DIA,SPDR DJIA ETF TRUST,66043000.0000,184.8200
066311,01,09/09/2016,DIA,SPDR DJIA ETF TRUST,65993000.0000,180.9100
066311,01,09/12/2016,DIA,SPDR DJIA ETF TRUST,65893000.0000,183.3000
066311,01,09/13/2016,DIA,SPDR DJIA ETF TRUST,65643000.0000,180.8000
066311,01,09/14/2016,DIA,SPDR DJIA ETF TRUST,65893000.0000,180.4300
066311,01,09/15/2016,DIA,SPDR DJIA ETF TRUST,65943000.0000,182.2600
066311,01,09/16/2016,DIA,SPDR DJIA ETF TRUST,64193000.0000,180.9700
066311,01,09/19/2016,DIA,SPDR DJIA ETF TRUST,65643000.0000,180.9800
066311,01,09/20/2016,DIA,SPDR DJIA ETF TRUST,66243000.0000,181.0500
066311,01,09/21/2016,DIA,SPDR DJIA ETF TRUST,69193000.0000,182.6600
066311,01,09/22/2016,DIA,SPDR DJIA ETF TRUST,68943000.0000,183.6600
066311,01,09/23/2016,DIA,SPDR DJIA ETF TRUST,68943000.0000,182.4200
066311,01,09/26/2016,DIA,SPDR DJIA ETF TRUST,69293000.0000,180.7500
066311,01,09/27/2016,DIA,SPDR DJIA ETF TRUST,68093000.0000,182.0000
066311,01,09/28/2016,DIA,SPDR DJIA ETF TRUST,68343000.0000,183.1000
066311,01,09/29/2016,DIA,SPDR DJIA ETF TRUST,67943000.0000,181.2200
066311,01,09/30/2016,DIA,SPDR DJIA ETF TRUST,68493000.0000,182.7800
066311,01,10/03/2016,DIA,SPDR DJIA ETF TRUST,68043000.0000,182.3200
066311,01,10/04/2016,DIA,SPDR DJIA ETF TRUST,66743000.0000,181.4800
066311,01,10/05/2016,DIA,SPDR DJIA ETF TRUST,65643000.0000,182.6600
066311,01,10/06/2016,DIA,SPDR DJIA ETF TRUST,65443000.0000,182.5200
066311,01,10/07/2016,DIA,SPDR DJIA ETF TRUST,64993000.0000,182.2200
066311,01,10/10/2016,DIA,SPDR DJIA ETF TRUST,64943000.0000,183.1200
066311,01,10/11/2016,DIA,SPDR DJIA ETF TRUST,64693000.0000,181.2000
066311,01,10/12/2016,DIA,SPDR DJIA ETF TRUST,64193000.0000,181.3700
066311,01,10/13/2016,DIA,SPDR DJIA ETF TRUST,64343000.0000,180.8400
066311,01,10/14/2016,DIA,SPDR DJIA ETF TRUST,64193000.0000,181.2900
066311,01,10/17/2016,DIA,SPDR DJIA ETF TRUST,64093000.0000,180.7200
066311,01,10/18/2016,DIA,SPDR DJIA ETF TRUST,63543000.0000,181.3700
066311,01,10/19/2016,DIA,SPDR DJIA ETF TRUST,63593000.0000,182.0000
066311,01,10/20/2016,DIA,SPDR DJIA ETF TRUST,63743000.0000,181.5400
066311,01,10/21/2016,DIA,SPDR DJIA ETF TRUST,63743000.0000,181.2200
066311,01,10/24/2016,DIA,SPDR DJIA ETF TRUST,63743000.0000,181.9600
066311,01,10/25/2016,DIA,SPDR DJIA ETF TRUST,63743000.0000,181.4800
066311,01,10/26/2016,DIA,SPDR DJIA ETF TRUST,63143000.0000,181.7700
066311,01,10/27/2016,DIA,SPDR DJIA ETF TRUST,64793000.0000,181.5300
066311,01,10/28/2016,DIA,SPDR DJIA ETF TRUST,63843000.0000,181.3600
066311,01,10/31/2016,DIA,SPDR DJIA ETF TRUST,65143000.0000,181.1700
066311,01,11/01/2016,DIA,SPDR DJIA ETF TRUST,64443000.0000,180.1200
066311,01,11/02/2016,DIA,SPDR DJIA ETF TRUST,64443000.0000,179.3500
066311,01,11/03/2016,DIA,SPDR DJIA ETF TRUST,63843000.0000,179.1100
066311,01,11/04/2016,DIA,SPDR DJIA ETF TRUST,63843000.0000,178.7100
066311,01,11/07/2016,DIA,SPDR DJIA ETF TRUST,63393000.0000,182.3600
066311,01,11/08/2016,DIA,SPDR DJIA ETF TRUST,63893000.0000,183.3800
066311,01,11/09/2016,DIA,SPDR DJIA ETF TRUST,64293000.0000,185.9600
066311,01,11/10/2016,DIA,SPDR DJIA ETF TRUST,63843000.0000,188.1300
066311,01,11/11/2016,DIA,SPDR DJIA ETF TRUST,64343000.0000,188.4700
066311,01,11/14/2016,DIA,SPDR DJIA ETF TRUST,63443000.0000,188.7700
066311,01,11/15/2016,DIA,SPDR DJIA ETF TRUST,62743000.0000,189.3400
066311,01,11/16/2016,DIA,SPDR DJIA ETF TRUST,63693000.0000,188.9800
066311,01,11/17/2016,DIA,SPDR DJIA ETF TRUST,65243000.0000,189.3000
066311,01,11/18/2016,DIA,SPDR DJIA ETF TRUST,66593000.0000,188.4600
066311,01,11/21/2016,DIA,SPDR DJIA ETF TRUST,67543000.0000,189.3400
066311,01,11/22/2016,DIA,SPDR DJIA ETF TRUST,68843000.0000,190.0200
066311,01,11/23/2016,DIA,SPDR DJIA ETF TRUST,69493000.0000,190.5900
066311,01,11/25/2016,DIA,SPDR DJIA ETF TRUST,69593000.0000,191.3000
066311,01,11/28/2016,DIA,SPDR DJIA ETF TRUST,69293000.0000,190.7800
066311,01,11/29/2016,DIA,SPDR DJIA ETF TRUST,69543000.0000,191.1900
066311,01,11/30/2016,DIA,SPDR DJIA ETF TRUST,69643000.0000,191.4000
066311,01,12/01/2016,DIA,SPDR DJIA ETF TRUST,69743000.0000,191.9000
066311,01,12/02/2016,DIA,SPDR DJIA ETF TRUST,70093000.0000,191.7400
066311,01,12/05/2016,DIA,SPDR DJIA ETF TRUST,69593000.0000,192.2200
066311,01,12/06/2016,DIA,SPDR DJIA ETF TRUST,70193000.0000,192.4900
066311,01,12/07/2016,DIA,SPDR DJIA ETF TRUST,71393000.0000,195.4800
066311,01,12/08/2016,DIA,SPDR DJIA ETF TRUST,69343000.0000,196.2800
066311,01,12/09/2016,DIA,SPDR DJIA ETF TRUST,69543000.0000,197.6900
066311,01,12/12/2016,DIA,SPDR DJIA ETF TRUST,69993000.0000,198.0800
066311,01,12/13/2016,DIA,SPDR DJIA ETF TRUST,70593000.0000,199.2300
066311,01,12/14/2016,DIA,SPDR DJIA ETF TRUST,71093000.0000,198.1400
066311,01,12/15/2016,DIA,SPDR DJIA ETF TRUST,73843000.0000,198.6600
066311,01,12/16/2016,DIA,SPDR DJIA ETF TRUST,73943000.0000,198.1900
066311,01,12/19/2016,DIA,SPDR DJIA ETF TRUST,74543000.0000,198.6000
066311,01,12/20/2016,DIA,SPDR DJIA ETF TRUST,74693000.0000,199.4200
066311,01,12/21/2016,DIA,SPDR DJIA ETF TRUST,73993000.0000,199.1600
066311,01,12/22/2016,DIA,SPDR DJIA ETF TRUST,74143000.0000,198.9700
066311,01,12/23/2016,DIA,SPDR DJIA ETF TRUST,74543000.0000,199.0500
066311,01,12/27/2016,DIA,SPDR DJIA ETF TRUST,74293000.0000,199.2100
066311,01,12/28/2016,DIA,SPDR DJIA ETF TRUST,74343000.0000,198.0800
066311,01,12/29/2016,DIA,SPDR DJIA ETF TRUST,74443000.0000,197.9900
066311,01,12/30/2016,DIA,SPDR DJIA ETF TRUST,74293000.0000,197.5100
066311,01,01/03/2017,DIA,SPDR DJIA ETF TRUST,74443000.0000,198.4200
066311,01,01/04/2017,DIA,SPDR DJIA ETF TRUST,74493000.0000,199.1500
066311,01,01/05/2017,DIA,SPDR DJIA ETF TRUST,75493000.0000,198.7500
066311,01,01/06/2017,DIA,SPDR DJIA ETF TRUST,76493000.0000,199.5100
066311,01,01/09/2017,DIA,SPDR DJIA ETF TRUST,76393000.0000,198.7600
066311,01,01/10/2017,DIA,SPDR DJIA ETF TRUST,76293000.0000,198.4000
066311,01,01/11/2017,DIA,SPDR DJIA ETF TRUST,76393000.0000,199.3300
066311,01,01/12/2017,DIA,SPDR DJIA ETF TRUST,77643000.0000,198.7500
066311,01,01/13/2017,DIA,SPDR DJIA ETF TRUST,77243000.0000,198.7000
066311,01,01/17/2017,DIA,SPDR DJIA ETF TRUST,77043000.0000,198.0900
066311,01,01/18/2017,DIA,SPDR DJIA ETF TRUST,77343000.0000,197.9500
066311,01,01/19/2017,DIA,SPDR DJIA ETF TRUST,77743000.0000,197.2800
066311,01,01/20/2017,DIA,SPDR DJIA ETF TRUST,79793000.0000,197.9600
066311,01,01/23/2017,DIA,SPDR DJIA ETF TRUST,79693000.0000,197.7800
066311,01,01/24/2017,DIA,SPDR DJIA ETF TRUST,81443000.0000,198.8400
066311,01,01/25/2017,DIA,SPDR DJIA ETF TRUST,81493000.0000,200.4200
066311,01,01/26/2017,DIA,SPDR DJIA ETF TRUST,82143000.0000,200.7200
066311,01,01/27/2017,DIA,SPDR DJIA ETF TRUST,81743000.0000,200.6300
066311,01,01/30/2017,DIA,SPDR DJIA ETF TRUST,82693000.0000,199.3800
066311,01,01/31/2017,DIA,SPDR DJIA ETF TRUST,82543000.0000,198.3600
066311,01,02/01/2017,DIA,SPDR DJIA ETF TRUST,82293000.0000,198.6300
066311,01,02/02/2017,DIA,SPDR DJIA ETF TRUST,82843000.0000,198.6100
066311,01,02/03/2017,DIA,SPDR DJIA ETF TRUST,82043000.0000,200.3800
066311,01,02/06/2017,DIA,SPDR DJIA ETF TRUST,81943000.0000,200.2800
066311,01,02/07/2017,DIA,SPDR DJIA ETF TRUST,86943000.0000,200.5800
066311,01,02/08/2017,DIA,SPDR DJIA ETF TRUST,87343000.0000,200.5100
066311,01,02/09/2017,DIA,SPDR DJIA ETF TRUST,87143000.0000,201.7200
066311,01,02/10/2017,DIA,SPDR DJIA ETF TRUST,87643000.0000,202.7400
066311,01,02/13/2017,DIA,SPDR DJIA ETF TRUST,87393000.0000,204.2000
066311,01,02/14/2017,DIA,SPDR DJIA ETF TRUST,87343000.0000,205.1700
066311,01,02/15/2017,DIA,SPDR DJIA ETF TRUST,87543000.0000,206.3800
066311,01,02/16/2017,DIA,SPDR DJIA ETF TRUST,87543000.0000,206.4800
066311,01,02/17/2017,DIA,SPDR DJIA ETF TRUST,77643000.0000,205.8800
066311,01,02/21/2017,DIA,SPDR DJIA ETF TRUST,77493000.0000,207.0700
066311,01,02/22/2017,DIA,SPDR DJIA ETF TRUST,77593000.0000,207.4500
066311,01,02/23/2017,DIA,SPDR DJIA ETF TRUST,77193000.0000,207.8200
066311,01,02/24/2017,DIA,SPDR DJIA ETF TRUST,77743000.0000,207.9300
066311,01,02/27/2017,DIA,SPDR DJIA ETF TRUST,77693000.0000,208.2900
066311,01,02/28/2017,DIA,SPDR DJIA ETF TRUST,77693000.0000,207.9800
066311,01,03/01/2017,DIA,SPDR DJIA ETF TRUST,77243000.0000,211.0200
066311,01,03/02/2017,DIA,SPDR DJIA ETF TRUST,78193000.0000,209.8900
066311,01,03/03/2017,DIA,SPDR DJIA ETF TRUST,77893000.0000,209.9100
066311,01,03/06/2017,DIA,SPDR DJIA ETF TRUST,78243000.0000,209.4800
066311,01,03/07/2017,DIA,SPDR DJIA ETF TRUST,78743000.0000,209.1700
066311,01,03/08/2017,DIA,SPDR DJIA ETF TRUST,78293000.0000,208.6100
066311,01,03/09/2017,DIA,SPDR DJIA ETF TRUST,78243000.0000,208.6700
066311,01,03/10/2017,DIA,SPDR DJIA ETF TRUST,79493000.0000,209.1500
066311,01,03/13/2017,DIA,SPDR DJIA ETF TRUST,79643000.0000,208.9400
066311,01,03/14/2017,DIA,SPDR DJIA ETF TRUST,79293000.0000,208.5400
066311,01,03/15/2017,DIA,SPDR DJIA ETF TRUST,79693000.0000,209.5800
066311,01,03/16/2017,DIA,SPDR DJIA ETF TRUST,79743000.0000,209.4400
066311,01,03/17/2017,DIA,SPDR DJIA ETF TRUST,80393000.0000,208.8600
066311,01,03/20/2017,DIA,SPDR DJIA ETF TRUST,81643000.0000,208.8136
066311,01,03/21/2017,DIA,SPDR DJIA ETF TRUST,80743000.0000,206.3500
066311,01,03/22/2017,DIA,SPDR DJIA ETF TRUST,79243000.0000,206.4100
066311,01,03/23/2017,DIA,SPDR DJIA ETF TRUST,80143000.0000,206.3100
066311,01,03/24/2017,DIA,SPDR DJIA ETF TRUST,78243000.0000,205.7500
066311,01,03/27/2017,DIA,SPDR DJIA ETF TRUST,78243000.0000,205.2300
066311,01,03/28/2017,DIA,SPDR DJIA ETF TRUST,78093000.0000,206.7500
066311,01,03/29/2017,DIA,SPDR DJIA ETF TRUST,77493000.0000,206.3100
066311,01,03/30/2017,DIA,SPDR DJIA ETF TRUST,78393000.0000,206.9600
066311,01,03/31/2017,DIA,SPDR DJIA ETF TRUST,78293000.0000,206.3400
066311,01,04/03/2017,DIA,SPDR DJIA ETF TRUST,78293000.0000,206.2500
066311,01,04/04/2017,DIA,SPDR DJIA ETF TRUST,78143000.0000,206.6500
066311,01,04/05/2017,DIA,SPDR DJIA ETF TRUST,77493000.0000,206.2600
066311,01,04/06/2017,DIA,SPDR DJIA ETF TRUST,78093000.0000,206.4500
066311,01,04/07/2017,DIA,SPDR DJIA ETF TRUST,77443000.0000,206.3800
066311,01,04/10/2017,DIA,SPDR DJIA ETF TRUST,78393000.0000,206.3900
066311,01,04/11/2017,DIA,SPDR DJIA ETF TRUST,77743000.0000,206.3300
066311,01,04/12/2017,DIA,SPDR DJIA ETF TRUST,77443000.0000,205.6700
066311,01,04/13/2017,DIA,SPDR DJIA ETF TRUST,77993000.0000,204.3700
066311,01,04/17/2017,DIA,SPDR DJIA ETF TRUST,77993000.0000,206.1700
066311,01,04/18/2017,DIA,SPDR DJIA ETF TRUST,78393000.0000,205.0800
066311,01,04/19/2017,DIA,SPDR DJIA ETF TRUST,78643000.0000,203.8500
066311,01,04/20/2017,DIA,SPDR DJIA ETF TRUST,78843000.0000,205.7000
066311,01,04/21/2017,DIA,SPDR DJIA ETF TRUST,78293000.0000,205.2500
066311,01,04/24/2017,DIA,SPDR DJIA ETF TRUST,78243000.0000,207.3800
066311,01,04/25/2017,DIA,SPDR DJIA ETF TRUST,77293000.0000,209.6800
066311,01,04/26/2017,DIA,SPDR DJIA ETF TRUST,77793000.0000,209.4700
066311,01,04/27/2017,DIA,SPDR DJIA ETF TRUST,77643000.0000,209.5600
066311,01,04/28/2017,DIA,SPDR DJIA ETF TRUST,77593000.0000,209.0800
066311,01,05/01/2017,DIA,SPDR DJIA ETF TRUST,77593000.0000,208.9200
066311,01,05/02/2017,DIA,SPDR DJIA ETF TRUST,77693000.0000,209.1300
066311,01,05/03/2017,DIA,SPDR DJIA ETF TRUST,78193000.0000,209.2200
066311,01,05/04/2017,DIA,SPDR DJIA ETF TRUST,78493000.0000,209.1900
066311,01,05/05/2017,DIA,SPDR DJIA ETF TRUST,78043000.0000,209.7700
066311,01,05/08/2017,DIA,SPDR DJIA ETF TRUST,77993000.0000,209.9200
066311,01,05/09/2017,DIA,SPDR DJIA ETF TRUST,77143000.0000,209.6200
066311,01,05/10/2017,DIA,SPDR DJIA ETF TRUST,78493000.0000,209.4800
066311,01,05/11/2017,DIA,SPDR DJIA ETF TRUST,77843000.0000,209.2800
066311,01,05/12/2017,DIA,SPDR DJIA ETF TRUST,77093000.0000,209.0100
066311,01,05/15/2017,DIA,SPDR DJIA ETF TRUST,76893000.0000,209.9300
066311,01,05/16/2017,DIA,SPDR DJIA ETF TRUST,75593000.0000,209.9500
066311,01,05/17/2017,DIA,SPDR DJIA ETF TRUST,75293000.0000,206.4700
066311,01,05/18/2017,DIA,SPDR DJIA ETF TRUST,75293000.0000,206.9600
066311,01,05/19/2017,DIA,SPDR DJIA ETF TRUST,74943000.0000,207.7700
066311,01,05/22/2017,DIA,SPDR DJIA ETF TRUST,74593000.0000,208.6500
066311,01,05/23/2017,DIA,SPDR DJIA ETF TRUST,77193000.0000,209.1200
066311,01,05/24/2017,DIA,SPDR DJIA ETF TRUST,73993000.0000,209.8200
066311,01,05/25/2017,DIA,SPDR DJIA ETF TRUST,73893000.0000,210.5800
066311,01,05/26/2017,DIA,SPDR DJIA ETF TRUST,72993000.0000,210.5400
066311,01,05/30/2017,DIA,SPDR DJIA ETF TRUST,72393000.0000,210.2100
066311,01,05/31/2017,DIA,SPDR DJIA ETF TRUST,73693000.0000,210.0000
066311,01,06/01/2017,DIA,SPDR DJIA ETF TRUST,72993000.0000,211.4000
066311,01,06/02/2017,DIA,SPDR DJIA ETF TRUST,72743000.0000,211.9100
066311,01,06/05/2017,DIA,SPDR DJIA ETF TRUST,72993000.0000,211.8600
066311,01,06/06/2017,DIA,SPDR DJIA ETF TRUST,72993000.0000,211.3700
066311,01,06/07/2017,DIA,SPDR DJIA ETF TRUST,72793000.0000,211.7200
066311,01,06/08/2017,DIA,SPDR DJIA ETF TRUST,73593000.0000,211.8600
066311,01,06/09/2017,DIA,SPDR DJIA ETF TRUST,73743000.0000,212.6700
066311,01,06/12/2017,DIA,SPDR DJIA ETF TRUST,73893000.0000,212.4000
066311,01,06/13/2017,DIA,SPDR DJIA ETF TRUST,74193000.0000,213.3700
066311,01,06/14/2017,DIA,SPDR DJIA ETF TRUST,74693000.0000,213.8400
066311,01,06/15/2017,DIA,SPDR DJIA ETF TRUST,74893000.0000,213.6900
066311,01,06/16/2017,DIA,SPDR DJIA ETF TRUST,74843000.0000,213.5600
066311,01,06/19/2017,DIA,SPDR DJIA ETF TRUST,75493000.0000,214.9200
066311,01,06/20/2017,DIA,SPDR DJIA ETF TRUST,75693000.0000,214.4000
066311,01,06/21/2017,DIA,SPDR DJIA ETF TRUST,75693000.0000,213.8900
066311,01,06/22/2017,DIA,SPDR DJIA ETF TRUST,75893000.0000,213.7300
066311,01,06/23/2017,DIA,SPDR DJIA ETF TRUST,75793000.0000,213.7400
066311,01,06/26/2017,DIA,SPDR DJIA ETF TRUST,75893000.0000,213.8700
066311,01,06/27/2017,DIA,SPDR DJIA ETF TRUST,76293000.0000,212.9300
066311,01,06/28/2017,DIA,SPDR DJIA ETF TRUST,77343000.0000,214.2400
066311,01,06/29/2017,DIA,SPDR DJIA ETF TRUST,77093000.0000,212.6100
066311,01,06/30/2017,DIA,SPDR DJIA ETF TRUST,77293000.0000,213.2400
066311,01,07/03/2017,DIA,SPDR DJIA ETF TRUST,77843000.0000,214.4900
066311,01,07/05/2017,DIA,SPDR DJIA ETF TRUST,77593000.0000,214.5800
066311,01,07/06/2017,DIA,SPDR DJIA ETF TRUST,77193000.0000,213.1400
066311,01,07/07/2017,DIA,SPDR DJIA ETF TRUST,75693000.0000,214.0500
066311,01,07/10/2017,DIA,SPDR DJIA ETF TRUST,75693000.0000,213.9900
066311,01,07/11/2017,DIA,SPDR DJIA ETF TRUST,76243000.0000,213.9800
066311,01,07/12/2017,DIA,SPDR DJIA ETF TRUST,76093000.0000,215.2300
066311,01,07/13/2017,DIA,SPDR DJIA ETF TRUST,75843000.0000,215.4600
066311,01,07/14/2017,DIA,SPDR DJIA ETF TRUST,75993000.0000,216.2600
066311,01,07/17/2017,DIA,SPDR DJIA ETF TRUST,76143000.0000,216.2200
066311,01,07/18/2017,DIA,SPDR DJIA ETF TRUST,75693000.0000,215.7000
066311,01,07/19/2017,DIA,SPDR DJIA ETF TRUST,75593000.0000,216.3200
066311,01,07/20/2017,DIA,SPDR DJIA ETF TRUST,76093000.0000,216.1900
066311,01,07/21/2017,DIA,SPDR DJIA ETF TRUST,76393000.0000,215.5300
066311,01,07/24/2017,DIA,SPDR DJIA ETF TRUST,76393000.0000,215.0900
066311,01,07/25/2017,DIA,SPDR DJIA ETF TRUST,77293000.0000,215.8600
066311,01,07/26/2017,DIA,SPDR DJIA ETF TRUST,77493000.0000,216.8100
066311,01,07/27/2017,DIA,SPDR DJIA ETF TRUST,76943000.0000,217.7200
066311,01,07/28/2017,DIA,SPDR DJIA ETF TRUST,76193000.0000,218.0200
066311,01,07/31/2017,DIA,SPDR DJIA ETF TRUST,75943000.0000,218.7000
066311,01,08/01/2017,DIA,SPDR DJIA ETF TRUST,75943000.0000,219.3700
066311,01,08/02/2017,DIA,SPDR DJIA ETF TRUST,75093000.0000,219.8900
066311,01,08/03/2017,DIA,SPDR DJIA ETF TRUST,74993000.0000,220.0600
066311,01,08/04/2017,DIA,SPDR DJIA ETF TRUST,76293000.0000,220.5700
066311,01,08/07/2017,DIA,SPDR DJIA ETF TRUST,76693000.0000,220.8500
066311,01,08/08/2017,DIA,SPDR DJIA ETF TRUST,77443000.0000,220.6900
066311,01,08/09/2017,DIA,SPDR DJIA ETF TRUST,77793000.0000,220.5000
066311,01,08/10/2017,DIA,SPDR DJIA ETF TRUST,79243000.0000,218.6000
066311,01,08/11/2017,DIA,SPDR DJIA ETF TRUST,80493000.0000,218.7000
066311,01,08/14/2017,DIA,SPDR DJIA ETF TRUST,81143000.0000,219.9700
066311,01,08/15/2017,DIA,SPDR DJIA ETF TRUST,80693000.0000,220.1600
066311,01,08/16/2017,DIA,SPDR DJIA ETF TRUST,82443000.0000,220.4700
066311,01,08/17/2017,DIA,SPDR DJIA ETF TRUST,82693000.0000,217.8100
066311,01,08/18/2017,DIA,SPDR DJIA ETF TRUST,83243000.0000,216.5300
066311,01,08/21/2017,DIA,SPDR DJIA ETF TRUST,82593000.0000,216.7400
